"order_number","customer_key","product_key","order_date","shipping_date","due_date","sales","quantity","price"
"SO62779",13746,289,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62780",10637,104,"2013-07-25","2013-08-01","2013-08-06",10,1,10
"SO62780",10637,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62781",4537,104,"2013-07-25","2013-08-01","2013-08-06",10,1,10
"SO62781",4537,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62781",4537,294,"2013-07-25","2013-08-01","2013-08-06",64,1,64
"SO62782",14017,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62783",15271,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62784",14210,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62784",14210,245,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62784",14210,249,"2013-07-25","2013-08-01","2013-08-06",50,1,50
"SO62784",14210,166,"2013-07-25","2013-08-01","2013-08-06",9,1,9
"SO62785",15475,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62785",15475,166,"2013-07-25","2013-08-01","2013-08-06",9,1,9
"SO62786",3098,174,"2013-07-25","2013-08-01","2013-08-06",22,1,22
"SO62786",3098,244,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62787",5587,284,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62787",5587,246,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62788",4046,234,"2013-07-25","2013-08-01","2013-08-06",24,1,24
"SO62788",4046,282,"2013-07-25","2013-08-01","2013-08-06",25,1,25
"SO62789",4099,290,"2013-07-25","2013-08-01","2013-08-06",4,1,4
"SO62789",4099,287,"2013-07-25","2013-08-01","2013-08-06",33,1,33
"SO62789",4099,259,"2013-07-25","2013-08-01","2013-08-06",2,1,2
"SO62790",3153,174,"2013-07-25","2013-08-01","2013-08-06",22,1,22
"SO62790",3153,250,"2013-07-25","2013-08-01","2013-08-06",50,1,50
"SO62791",14314,290,"2013-07-25","2013-08-01","2013-08-06",4,1,4
"SO62792",14475,290,"2013-07-25","2013-08-01","2013-08-06",4,1,4
"SO62792",14475,246,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62793",11689,290,"2013-07-25","2013-08-01","2013-08-06",4,1,4
"SO62793",11689,246,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62794",11562,285,"2013-07-25","2013-08-01","2013-08-06",21,1,21
"SO62794",11562,290,"2013-07-25","2013-08-01","2013-08-06",4,1,4
"SO62795",673,234,"2013-07-25","2013-08-01","2013-08-06",24,1,24
"SO62795",673,284,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62796",647,284,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62796",647,235,"2013-07-25","2013-08-01","2013-08-06",24,1,24
"SO62797",2269,284,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62797",2269,259,"2013-07-25","2013-08-01","2013-08-06",2,1,2
"SO62798",825,284,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62798",825,289,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62799",3371,284,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62799",3371,289,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62799",3371,244,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62800",5381,174,"2013-07-25","2013-08-01","2013-08-06",22,1,22
"SO62800",5381,250,"2013-07-25","2013-08-01","2013-08-06",50,1,50
"SO62801",8663,174,"2013-07-25","2013-08-01","2013-08-06",22,1,22
"SO62801",8663,278,"2013-07-25","2013-08-01","2013-08-06",54,1,54
"SO62802",8738,115,"2013-07-25","2013-08-01","2013-08-06",565,1,565
"SO62802",8738,174,"2013-07-25","2013-08-01","2013-08-06",22,1,22
"SO62802",8738,246,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62803",11129,109,"2013-07-25","2013-08-01","2013-08-06",540,1,540
"SO62803",11129,104,"2013-07-25","2013-08-01","2013-08-06",10,1,10
"SO62803",11129,166,"2013-07-25","2013-08-01","2013-08-06",9,1,9
"SO62803",11129,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62804",1095,123,"2013-07-25","2013-08-01","2013-08-06",2320,1,2320
"SO62804",1095,284,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62804",1095,289,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62804",1095,174,"2013-07-25","2013-08-01","2013-08-06",22,1,22
"SO62804",1095,259,"2013-07-25","2013-08-01","2013-08-06",2,1,2
"SO62805",1076,125,"2013-07-25","2013-08-01","2013-08-06",2320,1,2320
"SO62805",1076,284,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62806",9248,142,"2013-07-25","2013-08-01","2013-08-06",2443,1,2443
"SO62806",9248,245,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62807",1253,108,"2013-07-25","2013-08-01","2013-08-06",540,1,540
"SO62807",1253,104,"2013-07-25","2013-08-01","2013-08-06",10,1,10
"SO62807",1253,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62807",1253,166,"2013-07-25","2013-08-01","2013-08-06",9,1,9
"SO62808",2959,124,"2013-07-25","2013-08-01","2013-08-06",2320,1,2320
"SO62808",2959,292,"2013-07-25","2013-08-01","2013-08-06",64,1,64
"SO62808",2959,174,"2013-07-25","2013-08-01","2013-08-06",22,1,22
"SO62809",2644,125,"2013-07-25","2013-08-01","2013-08-06",2320,1,2320
"SO62809",2644,104,"2013-07-25","2013-08-01","2013-08-06",10,1,10
"SO62809",2644,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62810",11791,129,"2013-07-25","2013-08-01","2013-08-06",540,1,540
"SO62810",11791,244,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62811",9685,135,"2013-07-25","2013-08-01","2013-08-06",1701,1,1701
"SO62811",9685,286,"2013-07-25","2013-08-01","2013-08-06",25,1,25
"SO62811",9685,290,"2013-07-25","2013-08-01","2013-08-06",4,1,4
"SO62812",13070,132,"2013-07-25","2013-08-01","2013-08-06",1120,1,1120
"SO62812",13070,275,"2013-07-25","2013-08-01","2013-08-06",54,1,54
"SO62813",481,128,"2013-07-25","2013-08-01","2013-08-06",540,1,540
"SO62813",481,105,"2013-07-25","2013-08-01","2013-08-06",9,1,9
"SO62813",481,295,"2013-07-25","2013-08-01","2013-08-06",5,1,5
"SO62814",11686,127,"2013-07-25","2013-08-01","2013-08-06",540,1,540
"SO62814",11686,285,"2013-07-25","2013-08-01","2013-08-06",21,1,21
"SO62814",11686,290,"2013-07-25","2013-08-01","2013-08-06",4,1,4
"SO62814",11686,244,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62815",896,160,"2013-07-25","2013-08-01","2013-08-06",2384,1,2384
"SO62815",896,244,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62816",3301,144,"2013-07-25","2013-08-01","2013-08-06",742,1,742
"SO62816",3301,281,"2013-07-25","2013-08-01","2013-08-06",159,1,159
"SO62817",18081,144,"2013-07-25","2013-08-01","2013-08-06",742,1,742
"SO62817",18081,245,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62818",463,159,"2013-07-25","2013-08-01","2013-08-06",2384,1,2384
"SO62818",463,246,"2013-07-25","2013-08-01","2013-08-06",35,1,35
"SO62819",16512,129,"2013-07-25","2013-08-01","2013-08-06",540,1,540
"SO62819",16512,105,"2013-07-25","2013-08-01","2013-08-06",9,1,9
"SO62820",13383,285,"2013-07-26","2013-08-02","2013-08-07",21,1,21
"SO62820",13383,259,"2013-07-26","2013-08-02","2013-08-07",2,1,2
"SO62820",13383,260,"2013-07-26","2013-08-02","2013-08-07",120,1,120
"SO62821",14111,289,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62821",14111,245,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62822",754,104,"2013-07-26","2013-08-02","2013-08-07",10,1,10
"SO62823",2984,244,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62824",3234,251,"2013-07-26","2013-08-02","2013-08-07",50,1,50
"SO62825",5443,143,"2013-07-26","2013-08-02","2013-08-07",2443,1,2443
"SO62825",5443,287,"2013-07-26","2013-08-02","2013-08-07",33,1,33
"SO62825",5443,290,"2013-07-26","2013-08-02","2013-08-07",4,1,4
"SO62826",4626,125,"2013-07-26","2013-08-02","2013-08-07",2320,1,2320
"SO62826",4626,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62827",2558,120,"2013-07-26","2013-08-02","2013-08-07",2295,1,2295
"SO62827",2558,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62827",2558,247,"2013-07-26","2013-08-02","2013-08-07",55,1,55
"SO62828",4624,124,"2013-07-26","2013-08-02","2013-08-07",2320,1,2320
"SO62828",4624,292,"2013-07-26","2013-08-02","2013-08-07",64,1,64
"SO62828",4624,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62829",521,276,"2013-07-26","2013-08-02","2013-08-07",54,1,54
"SO62829",521,166,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62830",25,290,"2013-07-26","2013-08-02","2013-08-07",4,1,4
"SO62830",25,259,"2013-07-26","2013-08-02","2013-08-07",2,1,2
"SO62830",25,168,"2013-07-26","2013-08-02","2013-08-07",8,1,8
"SO62831",620,286,"2013-07-26","2013-08-02","2013-08-07",25,1,25
"SO62831",620,290,"2013-07-26","2013-08-02","2013-08-07",4,1,4
"SO62831",620,259,"2013-07-26","2013-08-02","2013-08-07",2,1,2
"SO62832",17237,285,"2013-07-26","2013-08-02","2013-08-07",21,1,21
"SO62832",17237,290,"2013-07-26","2013-08-02","2013-08-07",4,1,4
"SO62832",17237,245,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62833",15637,288,"2013-07-26","2013-08-02","2013-08-07",29,1,29
"SO62833",15637,291,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62833",15637,259,"2013-07-26","2013-08-02","2013-08-07",2,1,2
"SO62834",277,285,"2013-07-26","2013-08-02","2013-08-07",21,1,21
"SO62834",277,290,"2013-07-26","2013-08-02","2013-08-07",4,1,4
"SO62835",16291,288,"2013-07-26","2013-08-02","2013-08-07",29,1,29
"SO62836",14895,282,"2013-07-26","2013-08-02","2013-08-07",25,1,25
"SO62836",14895,234,"2013-07-26","2013-08-02","2013-08-07",24,1,24
"SO62837",13313,287,"2013-07-26","2013-08-02","2013-08-07",33,1,33
"SO62837",13313,290,"2013-07-26","2013-08-02","2013-08-07",4,1,4
"SO62838",12492,283,"2013-07-26","2013-08-02","2013-08-07",30,1,30
"SO62838",12492,289,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62838",12492,279,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62839",7659,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62839",7659,275,"2013-07-26","2013-08-02","2013-08-07",54,1,54
"SO62840",6838,282,"2013-07-26","2013-08-02","2013-08-07",25,1,25
"SO62840",6838,289,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62840",6838,166,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62840",6838,246,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62841",6759,282,"2013-07-26","2013-08-02","2013-08-07",25,1,25
"SO62841",6759,289,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62841",6759,259,"2013-07-26","2013-08-02","2013-08-07",2,1,2
"SO62842",8063,289,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62842",8063,282,"2013-07-26","2013-08-02","2013-08-07",25,1,25
"SO62842",8063,104,"2013-07-26","2013-08-02","2013-08-07",10,1,10
"SO62842",8063,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62842",8063,245,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62843",10837,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62844",14782,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62844",14782,244,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62845",13564,290,"2013-07-26","2013-08-02","2013-08-07",4,1,4
"SO62845",13564,259,"2013-07-26","2013-08-02","2013-08-07",2,1,2
"SO62846",6711,291,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62846",6711,246,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62846",6711,166,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62847",5667,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62847",5667,245,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62847",5667,234,"2013-07-26","2013-08-02","2013-08-07",24,1,24
"SO62848",2229,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62848",2229,244,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62849",2298,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62850",1068,284,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62850",1068,289,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62850",1068,246,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62851",3635,118,"2013-07-26","2013-08-02","2013-08-07",769,1,769
"SO62851",3635,272,"2013-07-26","2013-08-02","2013-08-07",70,1,70
"SO62852",3611,117,"2013-07-26","2013-08-02","2013-08-07",769,1,769
"SO62853",11119,112,"2013-07-26","2013-08-02","2013-08-07",565,1,565
"SO62853",11119,104,"2013-07-26","2013-08-02","2013-08-07",10,1,10
"SO62853",11119,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62854",4024,120,"2013-07-26","2013-08-02","2013-08-07",2295,1,2295
"SO62854",4024,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62854",4024,293,"2013-07-26","2013-08-02","2013-08-07",64,1,64
"SO62855",3458,125,"2013-07-26","2013-08-02","2013-08-07",2320,1,2320
"SO62855",3458,104,"2013-07-26","2013-08-02","2013-08-07",10,1,10
"SO62855",3458,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62855",3458,234,"2013-07-26","2013-08-02","2013-08-07",24,1,24
"SO62856",3439,120,"2013-07-26","2013-08-02","2013-08-07",2295,1,2295
"SO62856",3439,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62856",3439,246,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62857",1028,123,"2013-07-26","2013-08-02","2013-08-07",2320,1,2320
"SO62857",1028,104,"2013-07-26","2013-08-02","2013-08-07",10,1,10
"SO62857",1028,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62858",1031,124,"2013-07-26","2013-08-02","2013-08-07",2320,1,2320
"SO62858",1031,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62858",1031,250,"2013-07-26","2013-08-02","2013-08-07",50,1,50
"SO62859",9431,140,"2013-07-26","2013-08-02","2013-08-07",2443,1,2443
"SO62859",9431,245,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62860",9448,142,"2013-07-26","2013-08-02","2013-08-07",2443,1,2443
"SO62860",9448,105,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62860",9448,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62861",9254,140,"2013-07-26","2013-08-02","2013-08-07",2443,1,2443
"SO62861",9254,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62861",9254,105,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62862",13479,133,"2013-07-26","2013-08-02","2013-08-07",1120,1,1120
"SO62862",13479,245,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62863",5162,106,"2013-07-26","2013-08-02","2013-08-07",540,1,540
"SO62863",5162,174,"2013-07-26","2013-08-02","2013-08-07",22,1,22
"SO62863",5162,244,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62863",5162,277,"2013-07-26","2013-08-02","2013-08-07",54,1,54
"SO62864",2161,123,"2013-07-26","2013-08-02","2013-08-07",2320,1,2320
"SO62864",2161,247,"2013-07-26","2013-08-02","2013-08-07",55,1,55
"SO62865",2639,120,"2013-07-26","2013-08-02","2013-08-07",2295,1,2295
"SO62865",2639,104,"2013-07-26","2013-08-02","2013-08-07",10,1,10
"SO62865",2639,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62865",2639,278,"2013-07-26","2013-08-02","2013-08-07",54,1,54
"SO62866",14864,155,"2013-07-26","2013-08-02","2013-08-07",1215,1,1215
"SO62866",14864,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62866",14864,105,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62866",14864,259,"2013-07-26","2013-08-02","2013-08-07",2,1,2
"SO62867",1711,163,"2013-07-26","2013-08-02","2013-08-07",2384,1,2384
"SO62867",1711,245,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62868",8705,130,"2013-07-26","2013-08-02","2013-08-07",1120,1,1120
"SO62868",8705,105,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62868",8705,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62868",8705,280,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62869",17377,130,"2013-07-26","2013-08-02","2013-08-07",1120,1,1120
"SO62869",17377,105,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62869",17377,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62870",15950,128,"2013-07-26","2013-08-02","2013-08-07",540,1,540
"SO62870",15950,290,"2013-07-26","2013-08-02","2013-08-07",4,1,4
"SO62870",15950,285,"2013-07-26","2013-08-02","2013-08-07",21,1,21
"SO62871",3187,163,"2013-07-26","2013-08-02","2013-08-07",2384,1,2384
"SO62871",3187,105,"2013-07-26","2013-08-02","2013-08-07",9,1,9
"SO62871",3187,295,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62871",3187,245,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62872",2585,162,"2013-07-26","2013-08-02","2013-08-07",2384,1,2384
"SO62872",2585,288,"2013-07-26","2013-08-02","2013-08-07",29,1,29
"SO62872",2585,291,"2013-07-26","2013-08-02","2013-08-07",5,1,5
"SO62872",2585,245,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62873",766,165,"2013-07-26","2013-08-02","2013-08-07",2384,1,2384
"SO62873",766,246,"2013-07-26","2013-08-02","2013-08-07",35,1,35
"SO62873",766,277,"2013-07-26","2013-08-02","2013-08-07",54,1,54
"SO62874",12099,126,"2013-07-26","2013-08-02","2013-08-07",540,1,540
"SO62874",12099,285,"2013-07-26","2013-08-02","2013-08-07",21,1,21
"SO62874",12099,259,"2013-07-26","2013-08-02","2013-08-07",2,1,2
"SO62875",224,105,"2013-07-27","2013-08-03","2013-08-08",9,1,9
"SO62875",224,295,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62875",224,249,"2013-07-27","2013-08-03","2013-08-08",50,1,50
"SO62875",224,235,"2013-07-27","2013-08-03","2013-08-08",24,1,24
"SO62876",301,245,"2013-07-27","2013-08-03","2013-08-08",35,1,35
"SO62877",17592,246,"2013-07-27","2013-08-03","2013-08-08",35,1,35
"SO62878",4133,290,"2013-07-27","2013-08-03","2013-08-08",4,1,4
"SO62878",4133,286,"2013-07-27","2013-08-03","2013-08-08",25,1,25
"SO62878",4133,247,"2013-07-27","2013-08-03","2013-08-08",55,1,55
"SO62878",4133,280,"2013-07-27","2013-08-03","2013-08-08",9,1,9
"SO62879",4124,286,"2013-07-27","2013-08-03","2013-08-08",25,1,25
"SO62879",4124,290,"2013-07-27","2013-08-03","2013-08-08",4,1,4
"SO62879",4124,259,"2013-07-27","2013-08-03","2013-08-08",2,1,2
"SO62880",6237,283,"2013-07-27","2013-08-03","2013-08-08",30,1,30
"SO62880",6237,259,"2013-07-27","2013-08-03","2013-08-08",2,1,2
"SO62881",10891,289,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62881",10891,284,"2013-07-27","2013-08-03","2013-08-08",35,1,35
"SO62882",11923,295,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62882",11923,247,"2013-07-27","2013-08-03","2013-08-08",55,1,55
"SO62882",11923,279,"2013-07-27","2013-08-03","2013-08-08",9,1,9
"SO62883",2160,272,"2013-07-27","2013-08-03","2013-08-08",70,1,70
"SO62883",2160,278,"2013-07-27","2013-08-03","2013-08-08",54,1,54
"SO62884",14826,289,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62885",13054,140,"2013-07-27","2013-08-03","2013-08-08",2443,1,2443
"SO62886",1220,123,"2013-07-27","2013-08-03","2013-08-08",2320,1,2320
"SO62886",1220,104,"2013-07-27","2013-08-03","2013-08-08",10,1,10
"SO62886",1220,295,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62886",1220,276,"2013-07-27","2013-08-03","2013-08-08",54,1,54
"SO62887",4085,123,"2013-07-27","2013-08-03","2013-08-08",2320,1,2320
"SO62887",4085,104,"2013-07-27","2013-08-03","2013-08-08",10,1,10
"SO62887",4085,295,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62887",4085,293,"2013-07-27","2013-08-03","2013-08-08",64,1,64
"SO62888",621,259,"2013-07-27","2013-08-03","2013-08-08",2,1,2
"SO62889",508,251,"2013-07-27","2013-08-03","2013-08-08",50,1,50
"SO62890",849,251,"2013-07-27","2013-08-03","2013-08-08",50,1,50
"SO62891",17995,286,"2013-07-27","2013-08-03","2013-08-08",25,1,25
"SO62892",16205,291,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62893",15455,282,"2013-07-27","2013-08-03","2013-08-08",25,1,25
"SO62893",15455,259,"2013-07-27","2013-08-03","2013-08-08",2,1,2
"SO62894",15804,288,"2013-07-27","2013-08-03","2013-08-08",29,1,29
"SO62894",15804,291,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62894",15804,247,"2013-07-27","2013-08-03","2013-08-08",55,1,55
"SO62895",14957,282,"2013-07-27","2013-08-03","2013-08-08",25,1,25
"SO62896",301,289,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62896",301,282,"2013-07-27","2013-08-03","2013-08-08",25,1,25
"SO62896",301,295,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62896",301,104,"2013-07-27","2013-08-03","2013-08-08",10,1,10
"SO62896",301,294,"2013-07-27","2013-08-03","2013-08-08",64,1,64
"SO62897",13228,289,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62897",13228,283,"2013-07-27","2013-08-03","2013-08-08",30,1,30
"SO62898",11361,283,"2013-07-27","2013-08-03","2013-08-08",30,1,30
"SO62898",11361,289,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62898",11361,295,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62898",11361,104,"2013-07-27","2013-08-03","2013-08-08",10,1,10
"SO62898",11361,166,"2013-07-27","2013-08-03","2013-08-08",9,1,9
"SO62899",11238,283,"2013-07-27","2013-08-03","2013-08-08",30,1,30
"SO62900",8695,272,"2013-07-27","2013-08-03","2013-08-08",70,1,70
"SO62901",1183,295,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62902",5645,295,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62903",4774,289,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62903",4774,246,"2013-07-27","2013-08-03","2013-08-08",35,1,35
"SO62903",4774,233,"2013-07-27","2013-08-03","2013-08-08",24,1,24
"SO62904",3001,174,"2013-07-27","2013-08-03","2013-08-08",22,1,22
"SO62904",3001,247,"2013-07-27","2013-08-03","2013-08-08",55,1,55
"SO62904",3001,168,"2013-07-27","2013-08-03","2013-08-08",8,1,8
"SO62905",3036,174,"2013-07-27","2013-08-03","2013-08-08",22,1,22
"SO62905",3036,246,"2013-07-27","2013-08-03","2013-08-08",35,1,35
"SO62905",3036,280,"2013-07-27","2013-08-03","2013-08-08",9,1,9
"SO62906",6854,289,"2013-07-27","2013-08-03","2013-08-08",5,1,5
"SO62906",6854,282,"2013-07-27","2013-08-03","2013-08-08",25,1,25
"SO62907",9583,286,"2013-07-27","2013-08-03","2013-08-08",25,1,25
"SO62907",9583,290,"2013-07-27","2013-08-03","2013-08-08",4,1,4
